,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
1553,2010-06-17 00:00:00,12.587,63.64,24.82,121.3,1040.836,109.605,123.869,31.165,27717.9115,139.85,58.79,39.61,3.301,1.718,2.639,2.663,0.52,1.51,0.117,4.83,2.22,3.52,2.573,5.52,4.84,4.152,4.31,4.405,2.594,1.306,2.002,0.938,1.553,3.483,4.9,3.6,2.07,1.0636,22321.57,2.1,1.68,65,386.67,1243790,580.707,4.413854,3.1825,120.49,128.36,4.6772,2.095,1.6075,1.45,2.665,123.869,124.90625,13.317,31.0379,1.5615,4.0282,4.1253,4.2073,4.233,4.2525,4.25,4.2686,4.2426,4.2099,4.1762,3.777,3.8836,3.9626,4.1439,2.2482,3.639,3.795,3.868,3.912,22.5,15.13,-0.63,3.651,3.812,3.885,3.9285,113.38
1554,2010-06-16 00:00:00,12.5985,63.49,24.7,120.48,1061.085,109.66,123.412,31.1975,27554.3939,140.07,58.96,40.14,3.37,1.792,2.716,2.671,0.497,1.507,0.121,4.83,2.26,3.479,2.533,5.529,4.849,4.235,4.378,4.454,2.564,1.296,1.975,0.912,1.539,3.536,4.9,3.62,2.07,1.0758,22140.91,2.1,1.68,65,386.67,1243790,577.841,4.413865,3.1649,120.52,128.33,4.7848,2.06,1.6,1.44,2.627,123.412,123.6875,13.329,31.2142,1.5628,4.1085,4.2225,4.2645,4.3195,4.3355,4.3275,4.3448,4.3184,4.285,4.2507,3.8805,3.9845,4.0658,4.1217,2.2502,3.728,3.888,3.961,4.003,23.75,16,0.5,3.73,3.885,3.9555,3.9975,112.92
1555,2010-06-15 00:00:00,12.5763,64.15,24.66,119.95,1067.74,109.625,123.617,31.4242,25830.6847,139.74,58.74,41.68,3.424,1.829,2.761,2.674,0.509,1.52,0.119,4.83,2.33,3.484,2.547,5.475,4.807,4.269,4.421,4.512,2.541,1.295,1.977,0.922,1.564,3.553,4.92,3.62,2.07,1.0758,22140.91,2.1,1.68,66,386.67,1243790,579.115,4.413875,3.1802,120.45,128.3,4.9681,2.075,1.5925,1.445,2.61,123.617,123.3125,13.387,31.2671,1.5634,4.166,4.2771,4.3205,4.38,4.3965,4.3855,4.4027,4.3752,4.3407,4.3055,3.938,4.0458,4.1236,4.1816,2.2515,3.755,3.914,3.985,4.027,24.75,17.25,1.5,3.782,3.936,4.007,4.0485,112.78
1556,2010-06-14 00:00:00,12.6882,64.39,24.39,119.76,1089.02,109.63,134.44,31.4654,25611.9425,139.8,58.54,42.06,3.433,1.819,2.759,2.642,0.495,1.503,0.115,4.83,2.32,3.434,2.436,5.498,4.85,4.229,4.378,4.477,2.509,1.281,1.96,0.916,1.553,3.546,4.94,3.6,2.07,1.0909,21969.62,2.1,1.68,65,386.67,1243790,580.77,4.413886,3.175,120.52,128.53,4.8891,2.054,1.5825,1.427,2.575,134.44,123.8125,13.399,31.3652,1.5764,4.118,4.2345,4.278,4.3395,4.359,4.347,4.3677,4.3403,4.3062,4.2713,3.89,3.9951,4.0858,4.2195,2.2578,3.768,3.923,3.993,4.034,25.88,18.25,2.38,3.753,3.9123,3.9735,4.0176,112.73
1557,2010-06-11 00:00:00,12.6548,64.43,23.96,120.18,1109.934,109.7,134.23,31.4654,27431.599,140.25,58.15,44.07,3.406,1.795,2.736,2.566,0.464,1.456,0.11,4.83,2.27,3.433,2.419,5.507,4.865,4.182,4.345,4.419,2.517,1.275,1.972,0.89,1.52,3.463,4.94,3.58,2.07,1.0787,21589.88,2.1,1.68,65,386.67,1243790,581.377,4.413917,3.1546,120.81,129.25,4.7647,2.08,1.5975,1.42,2.59,134.23,124.6875,13.427,31.5135,1.579,4.1178,4.2045,4.2865,4.3135,4.329,4.32,4.3371,4.31,4.276,4.2412,3.878,3.9783,4.0491,4.1493,2.2158,3.719,3.875,3.946,3.986,26.75,19.25,3.38,3.73,3.8801,3.953,3.994,112.9
1558,2010-06-10 00:00:00,12.6931,63.12,23.62,119.82,1109.884,109.59,134.148,31.6802,23699.6298,139.82,57.25,44.07,3.428,1.814,2.745,2.61,0.512,1.493,0.11,4.83,2.29,3.46,2.437,5.476,4.831,4.278,4.428,4.528,2.53,1.248,1.976,0.901,1.54,3.56,4.92,3.56,2.07,1.0702,21730.72,2.1,1.68,65,386.67,1260439,578.825,4.413928,3.1704,120.5,128.68,4.8806,1.97,1.565,1.245,2.535,134.148,123.09375,13.483,31.4445,1.5798,4.204,4.3094,4.356,4.412,4.422,4.406,4.4225,4.3951,4.3612,4.3265,3.9675,4.0885,4.1607,4.1493,2.2158,3.722,3.875,3.948,3.99,26.25,18.5,2.5,3.809,3.9615,4.03,4.07,112.77
1559,2010-06-09 00:00:00,12.8641,60.27,23.27,120.59,1160.698,109.645,134.005,31.7875,25607.7081,140.37,56.03,44.07,3.354,1.723,2.653,2.567,0.484,1.443,0.108,4.83,2.31,3.425,2.384,5.49,4.845,4.139,4.307,4.403,2.476,1.2,1.921,0.858,1.508,3.528,4.89,3.53,2.07,1.0519,21389.19,2.08,1.66,65,386.67,1260439,574.011,4.413938,3.1352,120.79,129.2,4.6857,1.92,1.52,1.195,2.48,134.005,124.875,13.51,31.6968,1.6035,4.029,4.134,4.191,4.248,4.265,4.257,4.2763,4.2495,4.2154,4.1808,3.797,3.9028,3.98,4.2332,2.2429,3.71,3.863,3.936,3.979,26,18.25,2.25,3.672,3.8275,3.8995,3.9413,113.14
1560,2010-06-08 00:00:00,12.8826,59.33,22.8,121.17,1187.726,110.11,133.832,31.675,26012.7082,143.32,55.79,44.07,3.317,1.663,2.599,2.512,0.455,1.4,0.116,4.83,2.36,3.411,2.351,5.484,4.834,4.144,4.295,4.401,2.446,1.215,1.905,0.83,1.436,3.469,4.9,3.54,2.07,1.0419,20845.44,2.08,1.67,65,386.67,1260439,575.192,4.413949,3.0909,121.62,130.16,4.6827,1.911,1.5325,1.218,2.455,133.832,125.09375,13.518,31.7987,1.601,4.0405,4.147,4.196,4.253,4.267,4.254,4.2724,4.2471,4.2152,4.1821,3.8215,3.9174,3.9959,4.1103,2.202,3.67,3.824,3.894,3.935,26.25,18.63,2.13,3.6815,3.8331,3.901,3.9408,113.44
1561,2010-06-07 00:00:00,12.9641,60.05,22.83,120.91,1206.533,110.14,133.453,31.8238,25441.5616,143.15,55.82,44.07,3.303,1.637,2.573,2.563,0.483,1.446,0.172,4.85,2.35,3.46,2.413,5.597,4.937,4.126,4.264,4.374,2.496,1.235,1.955,0.856,1.465,3.494,4.88,3.53,2.07,1.0458,21057.45,2.08,1.67,65,386.67,1260439,578.056,4.413959,3.0919,121.32,129.74,4.6387,1.962,1.5775,1.24,2.505,133.453,124.8125,13.537,31.8465,1.613,3.983,4.1148,4.193,4.2436,4.2594,4.23,4.249,4.223,4.1892,4.1548,3.7837,3.8656,3.9342,4.1103,2.1937,3.695,3.851,3.923,3.964,27.5,19.38,3.25,3.657,3.8115,3.883,3.923,113.38
1562,2010-06-04 00:00:00,12.9561,60.65,22.81,121.3,1171.833,110.075,131.748,31.0346,25611.4562,142.6,56.33,44.07,3.293,1.63,2.562,2.584,0.476,1.448,0.173,4.85,2.32,3.497,2.457,5.599,4.939,4.162,4.319,4.424,2.601,1.298,2.037,0.887,1.496,3.513,4.91,3.56,2.08,1.0501,21256.73,2.1,1.68,65,386.67,1260439,581.747,4.41399,3.1245,121.16,129.39,4.7063,2.044,1.62,1.307,2.61,131.748,124.90625,13.546,31.6001,1.6077,4.0782,4.1455,4.2493,4.279,4.296,4.289,4.3058,4.2797,4.2464,4.2122,3.833,3.9352,3.9927,4.1299,2.22,3.709,3.864,3.935,3.975,26.88,19.5,3.25,3.706,3.861,3.9335,3.974,113.59
1563,2010-06-03 00:00:00,12.7823,63.18,23.09,120.3,1125.45,110.01,127.249,30.94,23733.9228,142.29,56.16,44.07,3.392,1.765,2.69,2.676,0.501,1.556,0.167,4.85,2.28,3.562,2.503,5.618,4.963,4.326,4.465,4.561,2.673,1.37,2.122,0.911,1.525,3.584,4.9,3.54,2.07,1.0247,21579.99,2.1,1.68,63,386.67,1260099,581.298,4.414001,3.1249,120.61,128.5,4.8839,2.135,1.6725,1.385,2.69,127.249,122.5,13.544,31.161,1.5861,4.2295,4.3337,4.3775,4.431,4.4465,4.4345,4.4503,4.424,4.3916,4.3578,4.0115,4.1163,4.1844,4.1299,2.22,3.824,3.978,4.048,4.088,25.25,17.88,2,3.845,3.997,4.065,4.1034,113
1564,2010-06-02 00:00:00,12.7817,63.83,22.81,120.39,1145.16,110,123.953,31.115,27488.3724,142.57,55.5,44.07,3.38,1.768,2.684,2.655,0.5,1.552,0.161,4.87,2.24,3.477,2.375,5.558,4.91,4.304,4.43,4.524,2.632,1.35,2.092,0.879,1.493,3.547,4.89,3.51,2.07,1.0165,21777.83,2.1,1.68,62.35,386.67,1260099,578.713,4.415489,3.085,120.6,128.8,4.864,2.101,1.62,1.366,2.647,123.953,122.90625,13.551,31.1561,1.5763,4.221,4.298,4.3826,4.429,4.415,4.407,4.4246,4.3973,4.3626,4.3272,3.979,4.0865,4.1594,4.2698,2.309,3.778,3.93,4,4.04,25.75,18.38,2.63,3.8235,3.976,4.043,4.0805,113.01
1565,2010-06-01 00:00:00,12.97,65.48,22.2,120.98,1228.005,109.995,124.052,31.1792,26140.5559,142.2,54.61,44.07,3.291,1.715,2.613,2.675,0.499,1.557,0.131,4.87,2.26,3.467,2.351,5.572,4.898,4.232,4.384,4.462,2.633,1.3,2.069,0.871,1.525,3.575,4.89,3.51,2.07,1.0015,21761.15,2.1,1.69,62,386.67,1260099,579.956,4.416978,3.1111,120.61,128.66,4.7461,2.08,1.5575,1.32,2.646,124.052,123.34375,13.531,31.1185,1.5835,4.1177,4.132,4.2882,4.317,4.3625,4.3648,4.3513,4.3243,4.2901,4.2552,3.88,3.986,4.0553,4.2388,2.2635,3.733,3.885,3.959,4.001,25.75,18.38,2.5,3.7465,3.9015,3.9735,4.0145,112.79
1566,2010-05-31 00:00:00,12.9346,68.3,22.97,120.71,1212.279,109.915,123.622,30.4954,29586.4332,141.91,56.49,45.66,3.347,1.823,2.743,2.66,0.514,1.557,0.16,4.81,2.26,3.48,2.356,5.559,4.885,4.274,4.42,4.519,2.636,1.265,2.049,0.869,1.543,3.581,4.93,3.52,2.07,1.0011,21657.96,2.1,1.66,62.6,386.67,1260099,582.624,4.418467,3.1175,120.57,128.8,4.7318,2.065,1.515,1.295,2.655,123.622,123.21875,13.462,30.892,1.573,4.208,4.252,4.348,4.401,4.411,4.396,4.3683,4.3483,4.3155,4.2818,4,4.0055,4.0106,4.179,2.2413,3.753,3.904,3.973,4.013,24.75,14.5,0.38,3.7685,3.9193,3.9755,4.061,112.78
1567,2010-05-28 00:00:00,12.9604,66.14,23.03,121,1205.509,109.91,123.568,30.4954,24599.044,141.96,54.71,43.96,3.312,1.736,2.652,2.682,0.519,1.572,0.158,4.81,2.26,3.505,2.398,5.551,4.874,4.274,4.42,4.519,2.682,1.254,2.063,0.878,1.552,3.581,4.94,3.53,2.07,0.9908,21647.96,2.1,1.66,62.35,386.67,1260099,583.977,4.422938,3.1375,120.49,128.5,4.7308,2.085,1.5075,1.285,2.7,123.568,123.21875,13.451,30.7978,1.5678,4.1335,4.2231,4.3007,4.3547,4.3636,4.3666,4.3683,4.3483,4.3155,4.2818,3.9295,4.0055,4.0106,4.2088,2.2738,3.753,3.904,3.973,4.013,24.25,16.13,0.5,3.75,3.908,3.9785,4.0091,113.1
1568,2010-05-27 00:00:00,12.8138,66.99,23.83,120.68,1221.318,109.865,123.29,30.9142,26491.6633,141.97,55.86,44.4,3.376,1.791,2.711,2.712,0.539,1.577,0.153,4.81,2.27,3.474,2.34,5.579,4.879,4.295,4.451,4.547,2.635,1.164,1.984,0.858,1.559,3.613,4.93,3.52,2.07,0.9853,21837.72,2.08,1.66,61.4,386.67,1278121,579.551,4.42443,3.1202,120.43,128.33,4.831,2.003,1.4275,1.188,2.652,123.29,122.9375,13.429,30.5469,1.5595,4.1635,4.242,4.3135,4.403,4.418,4.405,4.424,4.3955,4.3575,4.3197,3.988,4.089,4.1591,4.2088,2.2738,3.77,3.921,3.991,4.031,24,16.63,1,3.829,3.9765,4.044,4.0825,112.94
1569,2010-05-26 00:00:00,13.1152,64.42,23.72,121.46,1325.847,109.9,121.274,31.2158,25541.9542,142.37,54.43,43.33,3.259,1.628,2.561,2.645,0.5,1.508,0.156,4.81,2.23,3.449,2.306,5.549,4.849,4.149,4.283,4.377,2.605,1.122,1.947,0.798,1.491,3.557,4.96,3.53,2.07,0.9686,21667.95,2.07,1.66,61.3,386.67,1278121,572.644,4.425922,3.095,120.74,128.72,4.6056,1.969,1.395,1.149,2.623,121.274,124.46875,13.436,31.1609,1.588,3.9963,4.032,4.1659,4.206,4.222,4.2401,4.2274,4.1985,4.1595,4.1211,3.758,3.858,3.9184,4.2553,2.2793,3.679,3.829,3.897,3.938,23.75,16.63,0.88,3.6565,3.7993,3.88,3.9165,113.46
1570,2010-05-25 00:00:00,13.0444,64.23,22.82,121.55,1363.83,109.935,121.199,31.4883,27667.4174,143.2,53.9,42.44,3.252,1.591,2.517,2.578,0.472,1.425,0.161,4.81,2.27,3.434,2.291,5.527,4.822,4.099,4.254,4.336,2.536,1.061,1.885,0.73,1.432,3.469,4.92,3.51,2.06,0.956,20783.86,2.08,1.66,61,386.67,1278121,571.362,4.427414,3.0334,121.07,129.38,4.5726,1.9,1.35,1.08,2.555,121.199,125.25,13.358,31.4418,1.5785,3.935,3.995,4.0255,4.15,4.1912,4.158,4.1786,4.1533,4.1206,4.087,3.726,3.829,3.9003,4.0921,2.1723,3.594,3.741,3.805,3.843,23.63,15.81,0.38,3.621,3.766,3.834,3.8727,113.73
1571,2010-05-24 00:00:00,13.03,62.97,22.52,120.56,1301.174,109.855,120.254,31.055,25750.9054,142.07,53.54,41.7,3.363,1.7,2.627,2.655,0.515,1.511,0.16,4.81,2.21,3.187,2.324,5.589,4.899,4.153,4.302,4.384,2.61,1.142,1.975,0.817,1.534,3.546,4.94,3.55,2.06,0.9712,21383.82,2.13,1.66,61.2,386.67,1278121,572.733,4.428907,3.0325,120.58,128.61,4.6492,1.995,1.4113,1.175,2.63,120.254,124.375,13.089,31.0483,1.5771,4.017,4.052,4.1725,4.1865,4.2015,4.1995,4.2206,4.1957,4.1625,4.1286,3.739,3.8819,3.948,4.057,2.1227,3.622,3.768,3.831,3.867,23.38,15.69,0.13,3.6593,3.799,3.869,3.9052,113.25
1572,2010-05-21 00:00:00,12.9491,62.69,22.88,120.56,1319.301,109.86,120.8,31.1483,27227.3685,142.07,54.11,42.9,3.353,1.69,2.617,2.666,0.512,1.519,0.165,4.81,2.21,3.187,2.339,5.619,4.929,4.167,4.297,4.372,2.592,1.128,1.949,0.817,1.533,3.55,5,3.6,2.06,0.9654,20766.5,2.13,1.66,61.22,386.67,1278121,576.081,4.433388,3.0449,120.53,128.54,4.6976,1.974,1.4025,1.16,2.615,120.8,124.875,12.984,31.0264,1.576,4.015,4.1128,4.1285,4.1995,4.2025,4.1985,4.2176,4.1915,4.1567,4.1215,3.7955,3.8998,3.9713,4.0991,2.169,3.593,3.739,3.808,3.851,20.75,13.25,-2.13,3.6555,3.8,3.862,3.8946,113.25
1573,2010-05-20 00:00:00,13.1457,60.88,22.71,120.6,1261.771,109.91,118.602,30.6817,28003.1186,141.75,53.7,42.8,3.323,1.63,2.571,2.685,0.481,1.506,0.167,4.81,2.22,3.225,2.371,5.671,5.012,4.164,4.294,4.426,2.529,1.096,1.868,0.843,1.559,3.564,5,3.6,2.06,0.9705,21118.14,2.16,1.72,62.2,386.67,1232140,576.131,4.434883,2.9838,120.6,128.31,4.701,1.895,1.35,1.12,2.552,118.602,124.03125,12.841,31.3272,1.598,4.017,4.106,4.1565,4.2085,4.22,4.198,4.2163,4.1951,4.1715,4.1443,3.793,3.9043,3.9773,4.0991,2.169,3.621,3.776,3.841,3.875,21.75,14.25,-1.5,3.652,3.794,3.857,3.8897,113.24
1574,2010-05-19 00:00:00,12.8347,64.5,23.13,120.39,1066.644,109.845,117.619,30.675,27301.6283,141,54.27,43.44,3.4,1.764,2.697,2.766,0.509,1.591,0.17,4.86,2.2,3.263,2.434,5.636,4.975,4.31,4.436,4.532,2.612,1.162,1.949,0.896,1.611,3.661,5.03,3.61,2.06,0.9711,21922.22,2.24,1.73,64.8,386.67,1232140,574.473,4.436379,3.0152,120.12,127.47,4.8989,1.98,1.4025,1.199,2.638,117.619,122.78125,12.6,30.6378,1.5735,4.2408,4.2985,4.37,4.4175,4.429,4.416,4.434,4.4067,4.3713,4.3354,3.996,4.1038,4.1679,4.0878,2.1518,3.782,3.934,4.004,4.044,23.13,16.5,1.38,3.8215,3.9715,4.0385,4.076,112.99
1575,2010-05-18 00:00:00,12.745,65.09,23.66,120.08,999.871,109.745,117.039,30.365,26350.8235,140.65,55.58,43.24,3.41,1.789,2.716,2.824,0.554,1.642,0.161,4.93,2.21,3.261,2.409,5.701,5.044,4.286,4.424,4.549,2.677,1.202,2.006,0.934,1.651,3.754,5.04,3.61,2.06,0.9729,22094.4,2.24,1.73,64.8,386.67,1232140,575.872,4.437875,3.0425,119.84,126.86,4.8929,2.03,1.425,1.24,2.7,117.039,122.6875,12.462,30.519,1.562,4.1935,4.276,4.3789,4.4015,4.416,4.398,4.4169,4.3897,4.3546,4.319,3.968,4.0831,4.1582,4.2435,2.2906,3.847,4.001,4.07,4.11,23.25,16.63,1.13,3.8055,3.954,4.0205,4.06,112.8
1576,2010-05-17 00:00:00,12.6011,64.39,24.18,119.41,949.314,109.76,117.276,30.6475,27719.6244,140.39,55.59,43.4,3.502,1.877,2.821,2.863,0.565,1.678,0.146,4.93,2.17,3.271,2.435,5.694,5.04,4.413,4.561,4.647,2.726,1.197,2.042,0.941,1.665,3.742,5.04,3.61,2.06,0.9609,21739.8,2.24,1.73,64.8,386.67,1232140,578.184,4.438414,3.07,119.7,126.6,5.0614,2.075,1.4175,1.238,2.747,117.276,121.4375,12.385,30.535,1.5425,4.3731,4.4561,4.5224,4.53,4.5719,4.5717,4.5589,4.5307,4.4941,4.4573,4.115,4.2394,4.2992,4.2289,2.3656,3.811,3.967,4.037,4.077,21.88,14.88,-0.31,3.924,4.075,4.143,4.183,112.6
1577,2010-05-14 00:00:00,12.5899,64.4,23.93,119.89,931.453,109.775,116.402,30.1054,26454.7414,139.91,55.7,42.79,3.433,1.827,2.772,2.86,0.556,1.652,0.154,4.93,2.17,3.271,2.435,5.795,5.145,4.374,4.534,4.634,2.727,1.202,2.031,0.95,1.688,3.751,4.99,3.61,2.06,0.9699,21784.82,2.23,1.73,65.2,386.67,1232140,580.665,4.440034,3.0525,119.75,126.53,5.0109,2.065,1.4,1.245,2.755,116.402,122.03125,12.125,30.5208,1.5454,4.3281,4.4154,4.4866,4.512,4.526,4.512,4.5315,4.5042,4.4699,4.4346,4.086,4.1921,4.2773,4.3357,2.4125,3.856,4.007,4.077,4.117,21,14.5,-0.63,3.89,4.0445,4.116,4.1575,112.65
1578,2010-05-13 00:00:00,12.4306,66.49,24.95,118.98,895.526,109.7,114.947,29.8775,26391.1496,139.53,56.07,43.12,3.521,1.951,2.882,2.94,0.603,1.733,0.156,4.93,2.19,3.349,2.514,5.809,5.169,4.442,4.627,4.731,2.835,1.256,2.143,0.986,1.731,3.841,4.98,3.63,2.06,0.9681,22157.96,2.23,1.73,66.5,386.67,1266964,578.123,4.440574,3.0925,119.44,125.86,5.1029,2.175,1.4375,1.305,2.86,114.947,120.53125,12.067,30.0503,1.5205,4.4045,4.5095,4.5858,4.6035,4.622,4.6165,4.6336,4.6044,4.5673,4.53,4.185,4.294,4.3725,4.3357,2.4125,3.994,4.154,4.227,4.272,21.75,14.88,-0.19,3.9725,4.128,4.2015,4.2455,112.09
1579,2010-05-12 00:00:00,12.365,65.39,24.85,118.58,900.81,109.61,116.505,30.0125,26468.2414,139.53,55.82,42.48,3.598,2.018,2.975,2.942,0.64,1.752,0.156,4.93,2.19,3.349,2.524,5.781,5.139,4.5,4.683,4.782,2.835,1.259,2.146,0.987,1.737,3.846,4.97,3.61,2.06,0.9627,22370.38,2.23,1.73,66.5,386.67,1266964,570.958,4.441115,3.0925,119.27,125.67,5.1381,2.175,1.4375,1.305,2.86,116.505,120.3125,12.072,30.0316,1.5226,4.4878,4.562,4.611,4.662,4.677,4.7049,4.6889,4.66,4.6254,4.5897,4.237,4.3527,4.424,4.4271,2.4555,3.965,4.122,4.194,4.239,21.88,14.88,-0.31,4.0165,4.1725,4.25,4.295,111.81
1580,2010-05-11 00:00:00,12.5104,65.89,24.75,118.52,910.848,109.575,116.399,30.2242,26831.0598,139.66,56.14,41.84,3.587,1.963,2.929,2.937,0.579,1.763,0.156,4.93,2.23,3.334,2.522,5.819,5.179,4.449,4.618,4.723,2.837,1.279,2.17,0.987,1.735,3.886,4.9,3.5,2.05,0.9647,21760.71,2.24,1.72,66.5,386.67,1266964,568.827,4.441655,3.105,119.19,125.63,5.0665,2.21,1.4563,1.331,2.865,116.399,120.78125,12.066,30.1777,1.536,4.4285,4.453,4.5075,4.6,4.615,4.602,4.617,4.5882,4.5537,4.5182,4.189,4.2978,4.3716,4.4803,2.4912,3.999,4.149,4.22,4.263,22,14.81,-0.31,3.969,4.1165,4.19,4.2349,111.95
1581,2010-05-10 00:00:00,12.4589,66.2,24.87,118.59,912.055,109.525,116.211,30.6558,26350.0188,139.7,55.53,41.63,3.587,1.929,2.906,2.955,0.602,1.787,0.156,4.93,2.19,3.354,2.553,5.85,5.206,4.436,4.605,4.709,2.887,1.35,2.228,1.001,1.724,3.922,4.96,3.54,2.05,0.9826,21695.93,2.27,1.73,66.5,386.67,1266964,569.751,4.442195,3.1225,119.11,125.49,5.071,2.28,1.505,1.415,2.925,116.211,120.84375,12.006,30.1832,1.526,4.4275,4.474,4.5731,4.589,4.602,4.591,4.6049,4.5728,4.531,4.4902,4.194,4.3003,4.3714,4.4197,2.4292,3.961,4.106,4.178,4.223,20.75,13.63,-1.13,3.967,4.1056,4.182,4.223,112.1
1582,2010-05-07 00:00:00,12.8702,63.38,23.88,119.3,1026.966,109.635,115.912,30.6558,28317.1088,140.5,54.38,40.54,3.497,1.811,2.807,2.797,0.532,1.647,0.185,4.93,2.21,3.161,2.402,5.791,5.139,4.34,4.479,4.548,2.681,1.241,2.052,0.928,1.649,3.831,4.89,3.53,2.05,0.9808,20887.29,2.25,1.73,66.5,386.67,1266964,571.91,4.443816,3.0163,119.76,126.97,4.9299,2.085,1.455,1.293,2.715,115.912,122,11.746,30.4724,1.5608,4.2555,4.3215,4.293,4.411,4.421,4.4025,4.418,4.3968,4.3636,4.3293,4.051,4.1529,4.2264,4.2749,2.3418,3.808,3.934,3.999,4.04,20.63,12.5,-3,3.844,3.9755,4.033,4.0694,112.49
